age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,wishlist_to_view_ratio,active_engagement_ratio,category_commitment_score,exploration_score,engagement_depth_score,brand_loyalty_score,wishlist_to_cart_ratio,click_engagement_rate,value_per_click,category_breadth_score,rating_concentration,repurchase
48,9,7,3,5,0.7778,0.4286,8,18.38,572000,4.8,14,0.089,0.5,0.4,2.136,2.0,1.6,0.3333333333333333,1.25,1.0,71500.0,1.5555555555555556,0.42719999999999997,1
48,7,3,1,3,0.4286,0.3333,1,16.76,3772000,4.6,14,0.0491,0.375,0.26666666666666666,0.6874,0.5,0.9333333333333333,0.5,1.5,0.5,943000.0,7.0,0.22585999999999998,0
48,10,4,4,7,0.4,1.0,8,16.32,1932000,4.0,14,0.0828,0.6363636363636364,0.3076923076923077,2.07,1.6,1.6666666666666667,0.4444444444444444,1.4,0.7272727272727273,386400.0,1.5555555555555556,0.3312,0
48,3,2,1,0,0.6667,0.5,3,0.83,66000,4.7,14,0.0215,0.0,0.42857142857142855,0.129,1.5,0.4,0.25,0.0,0.75,22000.0,3.5,0.10105,0
48,4,2,3,4,0.5,1.5,8,3.51,3876000,4.0,14,0.0613,0.8,0.35714285714285715,0.7969,2.0,0.8666666666666667,0.3333333333333333,1.0,1.0,1292000.0,1.5555555555555556,0.2452,1
48,5,1,3,8,0.2,3.0,1,6.56,1381000,4.6,14,0.0644,1.3333333333333333,0.2222222222222222,1.0948,0.25,1.1333333333333333,1.5,2.0,0.6666666666666666,690500.0,7.0,0.29623999999999995,0
48,3,2,4,1,0.6667,2.0,3,7.42,0,3.7,14,0.0307,0.25,0.5454545454545454,0.307,0.6,0.6666666666666666,1.0,0.2,1.5,0.0,3.5,0.11359000000000001,0
48,18,14,4,20,0.7778,0.2857,9,19.5,459000,4.0,14,0.1963,1.0526315789473684,0.3157894736842105,10.9928,1.8,3.7333333333333334,0.4,4.0,0.9473684210526315,30600.0,1.4,0.7852,1
48,0,0,0,5,0.0,0.0,3,4.84,91000,4.0,14,0.0184,5.0,0.0,0.092,3.0,0.3333333333333333,0.0,5.0,0.0,91000.0,3.5,0.0736,0
48,1,0,2,2,0.0,0.0,1,12.43,6138000,4.0,14,0.0215,1.0,0.3333333333333333,0.10749999999999998,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,6138000.0,7.0,0.086,0
48,2,1,3,5,0.5,3.0,5,20.36,0,3.7,14,0.0337,1.6666666666666667,0.3333333333333333,0.37070000000000003,1.25,0.7333333333333333,0.5,1.25,1.3333333333333333,0.0,2.3333333333333335,0.12469000000000001,0
48,19,8,4,8,0.4211,0.5,12,7.4,1514000,4.0,14,0.1564,0.4,0.3,6.099600000000001,2.4,2.6,0.3076923076923077,1.6,0.6,168222.22222222222,1.0769230769230769,0.6256,1
48,11,6,4,6,0.5455,0.6667,2,8.67,3902000,3.1,14,0.1012,0.5,0.35714285714285715,2.7324,0.4,1.8,1.3333333333333333,1.2,0.8333333333333334,557428.5714285715,4.666666666666667,0.31372,1
38,16,8,4,20,0.5,0.5,5,14.68,1584000,3.4,13,0.1333,1.1764705882352942,0.24489795918367346,6.3984000000000005,1.0,3.4285714285714284,0.6666666666666666,4.0,0.7058823529411765,176000.0,2.1666666666666665,0.45322,0
38,1,0,3,2,0.0,0.0,5,6.04,107000,4.6,13,0.0187,1.0,0.42857142857142855,0.11220000000000001,1.25,0.42857142857142855,0.5,0.5,1.5,107000.0,2.1666666666666665,0.08602,0
38,0,0,2,5,0.0,0.0,4,24.8,0,4.0,13,0.0187,5.0,0.25,0.13090000000000002,1.3333333333333333,0.5,0.4,1.6666666666666667,2.0,0.0,2.6,0.0748,0
38,0,0,0,2,0.0,0.0,2,6.67,10774000,3.5,13,0.008,2.0,0.0,0.016,2.0,0.14285714285714285,0.0,2.0,0.0,10774000.0,4.333333333333333,0.028,0
38,8,4,2,4,0.5,0.5,3,1.65,36772000,4.2,13,0.056,0.4444444444444444,0.3157894736842105,1.008,1.0,1.2857142857142858,0.5,1.3333333333333333,0.6666666666666666,7354400.0,3.25,0.23520000000000002,0
38,15,7,4,8,0.4667,0.5714,9,18.76,630000,3.1,13,0.1013,0.5,0.3142857142857143,3.4442,1.8,2.4285714285714284,0.4,1.6,0.6875,78750.0,1.3,0.31403000000000003,0
38,0,0,0,2,0.0,0.0,1,19.17,1419000,4.4,13,0.0133,2.0,0.0,0.0266,1.0,0.14285714285714285,0.0,2.0,0.0,1419000.0,6.5,0.05852,0
38,43,35,13,15,0.814,0.3714,3,13.43,2644000,4.5,13,0.296,0.3409090909090909,0.4485981308411215,31.375999999999998,0.21428571428571427,7.571428571428571,3.25,1.0714285714285714,1.0909090909090908,73444.44444444444,3.25,1.3319999999999999,1
38,31,11,5,5,0.3548,0.4545,12,3.09,1757000,4.5,13,0.1547,0.15625,0.3018867924528302,8.0444,2.0,3.7142857142857144,0.38461538461538464,0.8333333333333334,0.5,146416.66666666666,1.0,0.69615,1
38,6,3,2,8,0.5,0.6667,6,2.78,98000,3.3,13,0.064,1.1428571428571428,0.25,1.216,2.0,1.3571428571428572,0.2857142857142857,2.6666666666666665,0.7142857142857143,24500.0,1.8571428571428572,0.2112,1
38,4,2,4,1,0.5,2.0,5,42.02,173000,4.0,13,0.032,0.2,0.5,0.352,1.0,0.7857142857142857,0.6666666666666666,0.2,1.2,57666.666666666664,2.1666666666666665,0.128,0
38,0,0,0,4,0.0,0.0,5,2.53,593000,4.6,13,0.0187,4.0,0.0,0.0748,5.0,0.2857142857142857,0.0,4.0,0.0,593000.0,2.1666666666666665,0.08602,0
38,16,7,4,4,0.4375,0.5714,1,16.37,1374000,4.0,13,0.0853,0.23529411764705882,0.34375,2.6443,0.2,2.2142857142857144,2.0,0.8,0.6470588235294118,171750.0,6.5,0.3412,0
40,0,0,2,5,0.0,0.0,1,4.58,5225000,4.3,3,0.1636,5.0,0.25,1.1452,0.3333333333333333,1.75,1.0,1.6666666666666667,2.0,5225000.0,1.5,0.70348,0
40,18,6,1,4,0.3333,0.1667,4,44.68,257000,3.9,3,0.5636,0.21052631578947367,0.23333333333333334,16.3444,2.0,7.25,0.2,2.0,0.3684210526315789,36714.28571428572,0.6,2.1980399999999998,0
40,5,3,4,0,0.6,1.3333,3,7.51,1566000,4.5,3,0.2727,0.0,0.5384615384615384,3.2724,0.6,3.0,1.0,0.0,1.1666666666666667,391500.0,0.75,1.22715,0
32,1,0,1,2,0.0,0.0,1,10.06,258000,4.0,2,0.35,1.0,0.2,1.4,0.5,1.3333333333333333,0.5,1.0,0.5,258000.0,1.0,1.4,0
32,4,1,3,5,0.25,3.0,5,12.99,0,4.0,2,0.65,1.0,0.2857142857142857,8.450000000000001,1.25,4.333333333333333,0.5,1.25,0.8,0.0,0.3333333333333333,2.6,0
22,10,7,7,5,0.7,1.0,5,12.57,1170000,4.0,6,0.2067,0.45454545454545453,0.4666666666666667,5.9943,0.625,4.142857142857143,1.1666666666666667,0.625,1.2727272727272727,146250.0,1.0,0.8268,0
22,1,0,0,3,0.0,0.0,4,6.2,10983000,4.0,6,0.0467,1.5,0.0,0.1868,4.0,0.5714285714285714,0.0,3.0,0.0,10983000.0,1.2,0.1868,0
22,21,10,5,4,0.4762,0.5,9,0.83,1835000,4.0,6,0.3333,0.18181818181818182,0.36585365853658536,13.331999999999999,1.5,5.714285714285714,0.5,0.6666666666666666,0.6818181818181818,166818.18181818182,0.6,1.3332,1
22,14,10,3,4,0.7143,0.3,6,4.1,38540000,4.8,6,0.2467,0.26666666666666666,0.40625,7.6477,1.5,4.428571428571429,0.42857142857142855,1.0,0.8666666666666667,3503636.3636363638,0.8571428571428571,1.1841599999999999,1
22,3,1,2,4,0.3333,2.0,1,9.88,0,2.5,6,0.0667,1.0,0.2727272727272727,0.6669999999999999,0.3333333333333333,1.4285714285714286,1.0,1.3333333333333333,0.75,0.0,3.0,0.16674999999999998,0
22,7,3,2,3,0.4286,0.6667,5,4.33,0,4.0,6,0.1,0.375,0.3125,1.5,1.6666666666666667,2.142857142857143,0.3333333333333333,1.0,0.625,0.0,1.0,0.4,0
31,18,9,2,3,0.5,0.2222,2,18.28,0,3.4,9,0.1385,0.15789473684210525,0.3333333333333333,4.432,0.6666666666666666,3.2,0.6666666666666666,1.0,0.5789473684210527,0.0,3.0,0.47090000000000004,0
31,6,3,1,1,0.5,0.3333,5,13.3,262000,3.1,9,0.0519,0.14285714285714285,0.3333333333333333,0.5709,2.5,1.1,0.16666666666666666,0.5,0.5714285714285714,65500.0,1.5,0.16089,0
31,18,13,4,3,0.7222,0.3077,3,7.96,948000,4.5,9,0.1905,0.15789473684210525,0.4358974358974359,7.239,0.6,3.8,1.0,0.6,0.8947368421052632,67714.28571428571,2.25,0.8572500000000001,1
31,8,3,2,1,0.375,0.6667,2,5.1,539000,3.0,9,0.0779,0.1111111111111111,0.3333333333333333,1.0906,0.6666666666666666,1.4,0.6666666666666666,0.3333333333333333,0.5555555555555556,134750.0,3.0,0.2337,0
31,8,4,4,9,0.5,1.0,2,0.76,799000,4.0,9,0.1255,1.0,0.3076923076923077,3.1375,0.4,2.5,1.3333333333333333,1.8,0.8888888888888888,159800.0,3.0,0.502,0
31,5,3,2,9,0.6,0.6667,1,17.55,1692000,4.0,9,0.1126,1.5,0.25,2.1394,0.3333333333333333,1.9,1.0,3.0,0.8333333333333334,423000.0,4.5,0.4504,1
31,12,6,5,4,0.5,0.8333,5,21.83,713000,3.5,9,0.1299,0.3076923076923077,0.39285714285714285,3.5073,0.8333333333333334,2.7,0.8333333333333334,0.6666666666666666,0.8461538461538461,101857.14285714286,1.5,0.45464999999999994,0
31,11,7,2,8,0.6364,0.2857,2,18.88,526000,3.5,9,0.1299,0.6666666666666666,0.3103448275862069,3.6371999999999995,0.6666666666666666,2.8,0.6666666666666666,2.6666666666666665,0.75,65750.0,3.0,0.45464999999999994,0
31,1,0,1,5,0.0,0.0,2,6.11,12057000,2.3,9,0.0433,2.5,0.125,0.3031,1.0,0.7,0.3333333333333333,2.5,0.5,12057000.0,3.0,0.09958999999999998,0
63,5,2,0,2,0.4,0.0,3,2.58,4417000,4.1,2,0.3077,0.3333333333333333,0.2,2.7693,3.0,3.0,0.0,2.0,0.3333333333333333,1472333.3333333333,0.5,1.2615699999999999,0
63,8,5,1,8,0.625,0.2,6,10.25,1849000,3.1,2,0.6923,0.8888888888888888,0.2608695652173913,15.2306,3.0,7.333333333333333,0.14285714285714285,4.0,0.6666666666666666,308166.6666666667,0.2857142857142857,2.1461300000000003,1
38,1,0,2,5,0.0,0.0,3,7.38,38000,4.0,4,0.0928,2.5,0.2222222222222222,0.7424,1.0,1.6,0.5,1.6666666666666667,1.0,38000.0,1.0,0.3712,0
38,4,2,2,0,0.5,1.0,5,7.09,1105000,3.9,4,0.1134,0.0,0.4444444444444444,0.9072,1.6666666666666667,1.6,0.3333333333333333,0.0,0.8,368333.3333333333,0.6666666666666666,0.44226,0
38,15,10,8,8,0.6667,0.8,6,7.4,3559000,3.6,4,0.4536,0.5,0.42857142857142855,18.5976,0.6666666666666666,8.2,1.1428571428571428,0.8888888888888888,1.125,323545.45454545453,0.5714285714285714,1.63296,0
38,13,8,7,4,0.6154,0.875,3,12.56,2378000,4.0,4,0.3402,0.2857142857142857,0.45454545454545453,10.8864,0.375,6.4,1.75,0.5,1.0714285714285714,264222.22222222225,1.0,1.3608,0
23,18,7,2,1,0.3889,0.2857,3,40.86,893000,4.1,5,0.1944,0.05263157894736842,0.3103448275862069,5.4432,1.0,4.666666666666667,0.5,0.3333333333333333,0.47368421052631576,111625.0,1.25,0.7970399999999999,1
23,14,6,6,4,0.4286,1.0,5,10.99,351000,4.8,5,0.1889,0.26666666666666666,0.3870967741935484,5.667000000000001,0.7142857142857143,5.0,1.0,0.5714285714285714,0.8,50142.857142857145,0.8333333333333334,0.90672,0
23,6,4,1,7,0.6667,0.25,8,12.97,1122000,3.7,5,0.1333,1.0,0.2631578947368421,2.3994,4.0,3.0,0.1111111111111111,3.5,0.7142857142857143,224400.0,0.5555555555555556,0.49321000000000004,1
23,19,9,7,8,0.4737,0.7778,3,24.98,162000,4.7,5,0.2667,0.4,0.36363636363636365,11.4681,0.375,7.166666666666667,1.75,1.0,0.8,16200.0,1.25,1.25349,1
23,14,10,6,2,0.7143,0.6,1,17.87,87000,4.0,5,0.2167,0.13333333333333333,0.48484848484848486,6.9344,0.14285714285714285,5.333333333333333,3.0,0.2857142857142857,1.0666666666666667,7909.090909090909,2.5,0.8668,1
38,11,6,5,8,0.5455,0.8333,5,23.55,366000,4.9,5,0.1975,0.6666666666666666,0.3548387096774194,5.925000000000001,0.8333333333333334,5.0,0.8333333333333334,1.3333333333333333,0.9166666666666666,52285.71428571428,0.8333333333333334,0.9677500000000001,0
38,13,6,4,7,0.4615,0.6667,4,5.36,999000,3.9,5,0.2293,0.5,0.3225806451612903,6.8790000000000004,0.8,5.0,0.8,1.4,0.7142857142857143,142714.2857142857,1.0,0.89427,1
38,4,2,2,5,0.5,1.0,4,11.82,146000,4.0,5,0.0955,1.0,0.2857142857142857,1.2415,1.3333333333333333,2.1666666666666665,0.4,1.6666666666666667,0.8,48666.666666666664,1.0,0.382,0
38,0,0,2,0,0.0,0.0,3,3.12,4592000,3.4,5,0.0255,0.0,0.6666666666666666,0.051,1.0,0.3333333333333333,0.5,0.0,2.0,4592000.0,1.25,0.08669999999999999,0
38,24,20,6,18,0.8333,0.3,6,10.37,53000,4.1,5,0.4522,0.72,0.37681159420289856,30.7496,0.8571428571428571,11.333333333333334,0.8571428571428571,2.5714285714285716,1.04,2523.809523809524,0.7142857142857143,1.8540199999999998,0
21,8,4,4,3,0.5,1.0,3,11.88,11511000,4.7,9,0.0617,0.3333333333333333,0.4,1.1723,0.6,1.9,1.0,0.6,0.8888888888888888,2302200.0,2.25,0.28999,0
21,45,33,10,4,0.7333,0.303,9,1.78,8708000,3.6,9,0.2932,0.08695652173913043,0.46236559139784944,26.974400000000003,0.8181818181818182,9.2,1.0,0.36363636363636365,0.9347826086956522,256117.64705882352,0.9,1.05552,0
21,5,2,0,5,0.4,0.0,3,12.16,161000,3.1,9,0.0432,0.8333333333333334,0.15384615384615385,0.5184,3.0,1.2,0.0,5.0,0.3333333333333333,53666.666666666664,2.25,0.13392,0
21,21,7,6,14,0.3333,0.8571,3,27.3,449000,4.0,9,0.1852,0.6363636363636364,0.2653061224489796,8.8896,0.42857142857142855,4.8,1.5,2.0,0.5909090909090909,56125.0,2.25,0.7408,1
21,8,6,5,8,0.75,0.8333,8,5.74,140000,3.7,9,0.1019,0.8888888888888888,0.39285714285714285,2.7513,1.3333333333333333,2.7,0.5555555555555556,1.3333333333333333,1.2222222222222223,20000.0,1.0,0.37703000000000003,1
21,14,8,5,2,0.5714,0.625,7,8.76,195000,2.4,9,0.1019,0.13333333333333333,0.43333333333333335,2.9551000000000003,1.1666666666666667,2.9,0.625,0.3333333333333333,0.8666666666666667,21666.666666666668,1.125,0.24456,0
21,14,8,2,5,0.5714,0.25,6,20.43,1328000,3.5,9,0.0957,0.3333333333333333,0.3333333333333333,2.7752999999999997,2.0,2.9,0.2857142857142857,1.6666666666666667,0.6666666666666666,147555.55555555556,1.2857142857142858,0.33494999999999997,0
21,5,3,4,2,0.6,1.3333,2,5.37,483000,4.0,9,0.0648,0.3333333333333333,0.4666666666666667,0.9072,0.4,1.4,1.3333333333333333,0.4,1.1666666666666667,120750.0,3.0,0.2592,1
21,4,3,3,4,0.75,1.0,2,6.95,72000,4.9,9,0.0525,0.8,0.4,0.735,0.5,1.4,1.0,1.0,1.2,18000.0,3.0,0.25725000000000003,0
21,12,4,3,6,0.3333,0.75,8,3.0,38000,2.6,7,0.0918,0.46153846153846156,0.2692307692307692,2.2950000000000004,2.0,3.125,0.3333333333333333,1.5,0.5384615384615384,7600.0,0.7777777777777778,0.23868000000000003,0
21,27,20,8,15,0.7407,0.4,6,19.49,1152000,4.0,7,0.2517,0.5357142857142857,0.39436619718309857,17.619,0.6666666666666666,8.75,1.1428571428571428,1.6666666666666667,1.0,54857.142857142855,1.0,1.0068,0
21,12,6,4,7,0.5,0.6667,6,22.6,343000,4.0,7,0.1224,0.5384615384615384,0.3333333333333333,3.5496,1.2,3.625,0.5714285714285714,1.4,0.7692307692307693,49000.0,1.0,0.4896,1
21,10,6,3,6,0.6,0.5,4,13.92,834000,3.9,7,0.0986,0.5454545454545454,0.34615384615384615,2.465,1.0,3.125,0.6,1.5,0.8181818181818182,119142.85714285714,1.4,0.38453999999999994,0
21,16,8,5,8,0.5,0.625,6,18.28,5053000,4.0,7,0.1463,0.47058823529411764,0.34210526315789475,5.413100000000001,1.0,4.625,0.7142857142857143,1.3333333333333333,0.7647058823529411,561444.4444444445,1.0,0.5852,1
21,16,12,9,6,0.75,0.75,6,3.97,7924000,4.0,7,0.1633,0.35294117647058826,0.4772727272727273,7.0219000000000005,0.6,5.375,1.2857142857142858,0.6,1.2352941176470589,609538.4615384615,1.0,0.6532,1
21,13,10,6,4,0.7692,0.6,5,8.45,1108000,4.0,7,0.1259,0.2857142857142857,0.47058823529411764,4.1547,0.7142857142857143,4.125,1.0,0.5714285714285714,1.1428571428571428,100727.27272727272,1.1666666666666667,0.5036,0
28,1,0,2,5,0.0,0.0,1,6.97,0,3.1,5,0.0279,2.5,0.2222222222222222,0.2232,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,0.0,2.5,0.08649000000000001,0
28,17,9,2,1,0.5294,0.2222,3,6.1,10449000,4.0,5,0.1045,0.05555555555555555,0.36666666666666664,3.0305,1.0,4.833333333333333,0.5,0.3333333333333333,0.6111111111111112,1044900.0,1.25,0.418,0
28,44,23,12,12,0.5227,0.5217,11,7.62,32716000,3.6,5,0.324,0.26666666666666666,0.3804347826086957,29.484,0.8461538461538461,15.166666666666666,1.0,0.9230769230769231,0.7777777777777778,1363166.6666666667,0.4166666666666667,1.1664,0
28,21,14,7,9,0.6667,0.5,4,14.05,110000,3.0,5,0.216,0.4090909090909091,0.40384615384615385,11.016,0.5,8.5,1.4,1.125,0.9545454545454546,7333.333333333333,1.0,0.648,1
28,38,22,7,18,0.5789,0.3182,7,26.07,1078000,3.0,5,0.3275,0.46153846153846156,0.3372093023255814,27.837500000000002,0.875,14.166666666666666,0.875,2.25,0.7435897435897436,46869.565217391304,0.625,0.9825,1
56,11,4,2,9,0.3636,0.5,1,24.71,640000,4.4,1,1.0,0.75,0.2222222222222222,26.0,0.3333333333333333,13.0,1.0,3.0,0.5,128000.0,0.5,4.4,0
27,1,0,1,4,0.0,0.0,5,7.49,0,4.7,6,0.125,2.0,0.14285714285714285,0.75,2.5,0.8571428571428571,0.16666666666666666,2.0,0.5,0.0,1.0,0.5875,0
27,2,0,0,5,0.0,0.0,1,9.09,3573000,4.4,6,0.2083,1.6666666666666667,0.0,1.4581000000000002,1.0,1.0,0.0,5.0,0.0,3573000.0,3.0,0.9165200000000001,0
27,5,2,0,2,0.4,0.0,1,8.93,2186000,4.8,6,0.25,0.3333333333333333,0.2,2.25,1.0,1.2857142857142858,0.0,2.0,0.3333333333333333,728666.6666666666,3.0,1.2,0
27,1,0,1,5,0.0,0.0,1,13.93,7766000,4.0,6,0.2083,2.5,0.125,1.4581000000000002,0.5,1.0,0.5,2.5,0.5,7766000.0,3.0,0.8332,0
27,2,0,2,5,0.0,0.0,1,16.04,0,4.0,6,0.1875,1.6666666666666667,0.2,1.6875,0.3333333333333333,1.2857142857142858,1.0,1.6666666666666667,0.6666666666666666,0.0,3.0,0.75,0
27,1,0,0,0,0.0,0.0,2,29.25,0,2.8,6,0.0208,0.0,0.0,0.0208,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,2.0,0.05823999999999999,0
27,16,13,7,15,0.8125,0.5385,5,7.32,4514000,4.0,9,0.1213,0.8823529411764706,0.38461538461538464,6.1863,0.625,5.1,1.1666666666666667,1.875,1.1764705882352942,322428.5714285714,1.5,0.4852,1
27,16,13,6,5,0.8125,0.4615,7,14.54,36000,4.0,9,0.092,0.29411764705882354,0.4634146341463415,3.6799999999999997,1.0,4.0,0.75,0.7142857142857143,1.1176470588235294,2571.4285714285716,1.125,0.368,1
27,21,12,6,10,0.5714,0.5,12,17.79,9396000,4.0,9,0.1096,0.45454545454545453,0.36,5.3704,1.7142857142857142,4.9,0.46153846153846156,1.4285714285714286,0.8181818181818182,722769.2307692308,0.6923076923076923,0.4384,1
27,14,5,3,16,0.3571,0.6,3,1.29,225000,4.0,9,0.0959,1.0666666666666667,0.20512820512820512,3.6442,0.75,3.8,0.75,4.0,0.5333333333333333,37500.0,2.25,0.3836,1
27,31,21,5,20,0.6774,0.2381,8,10.5,2984000,4.7,9,0.1605,0.625,0.3333333333333333,12.358500000000001,1.3333333333333333,7.7,0.5555555555555556,3.3333333333333335,0.8125,135636.36363636365,1.0,0.7543500000000001,1
27,17,9,2,7,0.5294,0.2222,2,4.67,7671000,3.5,9,0.0783,0.3888888888888889,0.3055555555555556,2.7405,0.6666666666666666,3.5,0.6666666666666666,2.3333333333333335,0.6111111111111112,767100.0,3.0,0.27404999999999996,1
27,45,17,6,16,0.3778,0.3529,11,18.71,1005000,4.2,9,0.1781,0.34782608695652173,0.27058823529411763,14.9604,1.5714285714285714,8.4,0.5,2.2857142857142856,0.5,55833.333333333336,0.75,0.74802,1
27,15,8,8,3,0.5333,1.0,1,5.0,29802000,2.7,9,0.0685,0.1875,0.45714285714285713,2.329,0.1111111111111111,3.4,4.0,0.3333333333333333,1.0,3311333.3333333335,4.5,0.18495000000000003,0
27,20,14,6,6,0.7,0.4286,4,0.89,1453000,4.0,9,0.0959,0.2857142857142857,0.425531914893617,4.4113999999999995,0.5714285714285714,4.6,1.2,0.8571428571428571,0.9523809523809523,96866.66666666667,1.8,0.3836,0
21,14,6,4,3,0.4286,0.6667,3,17.63,1571000,4.1,5,0.4085,0.2,0.35714285714285715,11.029499999999999,0.6,4.5,1.0,0.6,0.6666666666666666,224428.57142857142,1.25,1.6748499999999997,0
21,3,1,2,3,0.3333,2.0,1,20.4,2145000,4.7,5,0.1549,0.75,0.3,1.3941000000000001,0.3333333333333333,1.5,1.0,1.0,0.75,1072500.0,2.5,0.7280300000000001,0
21,5,2,2,1,0.4,1.0,2,6.92,8776000,4.0,5,0.1549,0.16666666666666666,0.36363636363636365,1.5490000000000002,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,2925333.3333333335,1.6666666666666667,0.6196,0
21,0,0,1,0,0.0,0.0,5,4.71,531000,4.0,5,0.0563,0.0,0.5,0.0563,2.5,0.16666666666666666,0.16666666666666666,0.0,1.0,531000.0,0.8333333333333334,0.2252,0
21,8,3,0,5,0.375,0.0,3,11.42,0,3.9,5,0.2254,0.5555555555555556,0.17647058823529413,3.6064,3.0,2.6666666666666665,0.0,5.0,0.3333333333333333,0.0,1.25,0.87906,0
20,2,1,3,5,0.5,3.0,3,11.14,162000,2.8,3,0.2407,1.6666666666666667,0.3333333333333333,2.6477,0.75,2.75,0.75,1.25,1.3333333333333333,81000.0,0.75,0.67396,0
20,7,4,4,1,0.5714,1.0,1,19.7,3046000,4.4,3,0.3519,0.125,0.47058823529411764,5.6304,0.2,4.0,2.0,0.2,1.0,609200.0,1.5,1.5483600000000002,0
20,8,5,3,5,0.625,0.6,1,2.93,15104000,4.1,3,0.4074,0.5555555555555556,0.36363636363636365,8.555399999999999,0.25,5.25,1.5,1.25,0.8888888888888888,2517333.3333333335,1.5,1.6703399999999997,0
20,2,1,2,0,0.5,2.0,2,21.17,350000,4.0,4,0.0789,0.0,0.5,0.39449999999999996,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,175000.0,1.3333333333333333,0.3156,0
20,14,10,8,3,0.7143,0.8,1,9.92,0,3.4,4,0.4605,0.2,0.5,16.1175,0.1111111111111111,7.0,4.0,0.3333333333333333,1.2,0.0,2.0,1.5657,0
20,9,3,4,6,0.3333,1.3333,3,5.81,0,4.0,4,0.2895,0.6,0.30434782608695654,6.369,0.6,4.4,1.0,1.2,0.7,0.0,1.0,1.158,0
20,7,3,3,0,0.4286,1.0,5,7.56,0,4.3,4,0.1711,0.0,0.42857142857142855,2.2243,1.25,2.6,0.5,0.0,0.75,0.0,0.6666666666666666,0.73573,0
28,10,3,3,5,0.3,1.0,8,8.93,950000,3.8,4,0.1842,0.45454545454545453,0.2727272727272727,3.8682,2.0,4.2,0.3333333333333333,1.25,0.5454545454545454,237500.0,0.4444444444444444,0.69996,1
28,41,23,11,12,0.561,0.4783,4,17.32,2435000,3.1,4,0.6447,0.2857142857142857,0.38636363636363635,56.0889,0.3333333333333333,17.4,2.2,1.0,0.8095238095238095,101458.33333333333,0.8,1.9985700000000002,1
28,7,5,1,3,0.7143,0.2,5,24.5,2778000,4.8,4,0.1118,0.375,0.35294117647058826,1.7888,2.5,3.2,0.16666666666666666,1.5,0.75,463000.0,0.6666666666666666,0.53664,0
28,2,1,2,4,0.5,2.0,4,14.92,0,3.5,4,0.0592,1.3333333333333333,0.3,0.5328,1.3333333333333333,1.8,0.4,1.3333333333333333,1.0,0.0,0.8,0.2072,0
24,13,8,6,9,0.6154,0.75,14,16.9,2457000,4.0,5,0.1711,0.6428571428571429,0.3783783783783784,6.1596,2.0,6.0,0.4,1.2857142857142858,1.0,273000.0,0.3333333333333333,0.6844,0
24,16,13,10,13,0.8125,0.7692,13,6.85,49490000,4.0,5,0.2675,0.7647058823529411,0.4339622641509434,13.91,1.1818181818181819,8.666666666666666,0.7142857142857143,1.1818181818181819,1.3529411764705883,3535000.0,0.35714285714285715,1.07,1
24,0,0,2,2,0.0,0.0,2,11.89,11758000,4.7,5,0.0219,2.0,0.4,0.0876,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,11758000.0,1.6666666666666667,0.10293000000000001,0
24,42,16,10,12,0.381,0.625,6,11.64,3908000,3.4,5,0.3596,0.27906976744186046,0.32098765432098764,28.767999999999997,0.5454545454545454,13.333333333333334,1.4285714285714286,1.0909090909090908,0.6046511627906976,229882.35294117648,0.7142857142857143,1.22264,0
24,13,10,7,6,0.7692,0.7,2,13.88,178000,4.4,5,0.1798,0.42857142857142855,0.4594594594594595,6.472799999999999,0.25,6.0,2.3333333333333335,0.75,1.2142857142857142,16181.818181818182,1.6666666666666667,0.79112,1
18,0,0,1,3,0.0,0.0,5,10.68,0,4.0,9,0.017,3.0,0.2,0.068,2.5,0.4,0.16666666666666666,1.5,1.0,0.0,1.5,0.068,0
18,2,0,3,3,0.0,0.0,3,11.95,1032000,4.4,9,0.0426,1.0,0.3333333333333333,0.3408,0.75,0.8,0.75,0.75,1.0,1032000.0,2.25,0.18744000000000002,0
18,0,0,3,0,0.0,0.0,4,10.42,2169000,4.0,9,0.017,0.0,0.75,0.051000000000000004,1.0,0.3,0.6,0.0,3.0,2169000.0,1.8,0.068,0
18,4,3,1,4,0.75,0.3333,6,7.92,617000,3.1,9,0.0809,0.8,0.3076923076923077,0.9708,3.0,1.2,0.14285714285714285,2.0,0.8,154250.0,1.2857142857142858,0.25079,1
18,7,4,3,5,0.5714,0.75,5,15.25,0,3.0,9,0.0809,0.625,0.35,1.5371,1.25,1.9,0.5,1.25,0.875,0.0,1.5,0.2427,0
18,13,10,5,4,0.7692,0.5,8,9.83,2149000,4.3,9,0.1532,0.2857142857142857,0.45454545454545453,4.9024,1.3333333333333333,3.2,0.5555555555555556,0.6666666666666666,1.0714285714285714,195363.63636363635,1.0,0.65876,0
