age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
18,12,5,2,4,0.4167,0.4,2,26.89,2954000,4.0,5,0.4,1
18,2,1,2,0,0.5,2.0,4,14.6,0,4.0,5,0.0667,0
53,4,3,4,3,0.75,1.3333,5,9.1,1302000,4.3,9,0.0458,0
53,36,19,6,12,0.5278,0.3158,4,9.68,86000,4.0,9,0.2156,1
53,18,13,6,6,0.7222,0.4615,14,12.82,846000,4.6,9,0.1294,1
53,6,3,4,2,0.5,1.3333,2,5.33,0,4.1,9,0.0404,0
53,0,0,1,5,0.0,0.0,4,14.62,3929000,3.3,9,0.0243,0
53,27,20,8,19,0.7407,0.4,3,17.87,2341000,3.9,9,0.2291,1
53,16,9,3,8,0.5625,0.3333,4,18.52,2120000,4.1,9,0.1051,0
53,9,4,3,8,0.4444,0.75,6,2.45,99000,4.0,9,0.0836,1
53,20,11,3,5,0.55,0.2727,6,5.4,517000,3.4,9,0.1267,1
39,18,13,9,3,0.7222,0.6923,8,10.67,105000,3.8,7,0.1798,1
39,2,1,1,3,0.5,1.0,2,8.05,198000,4.8,7,0.03,0
39,1,0,1,1,0.0,0.0,3,0.86,7928000,4.9,7,0.0225,0
39,32,13,3,12,0.4062,0.2308,6,17.12,834000,3.0,7,0.2434,1
39,33,12,6,4,0.3636,0.5,9,4.79,7294000,3.4,7,0.2285,1
39,18,13,6,8,0.7222,0.4615,5,22.41,2162000,3.6,7,0.1723,0
39,18,8,1,1,0.4444,0.125,4,10.04,1252000,4.6,7,0.1236,1
22,31,19,10,16,0.6129,0.5263,8,11.96,795000,3.2,4,0.5986,1
22,8,4,3,2,0.5,0.75,1,8.81,0,2.8,4,0.1197,0
22,4,1,1,6,0.25,1.0,7,13.98,4124000,4.6,4,0.1056,0
22,12,5,3,1,0.4167,0.6,3,13.38,13653000,4.4,4,0.1761,0
25,8,4,1,9,0.5,0.25,3,14.35,6136000,4.0,6,0.1376,0
25,5,2,4,6,0.4,2.0,7,0.1,266000,2.0,6,0.1111,0
25,26,19,10,7,0.7308,0.5263,10,15.61,3543000,4.8,6,0.381,1
25,8,2,1,2,0.25,0.5,7,11.66,5511000,4.5,6,0.0899,0
25,13,9,5,4,0.6923,0.5556,8,21.95,412000,2.5,6,0.1746,0
25,8,4,2,4,0.5,0.5,3,6.13,2254000,3.7,6,0.1058,0
28,4,2,0,3,0.5,0.0,5,16.1,0,3.9,11,0.0275,0
28,30,13,8,19,0.4333,0.6154,3,5.44,519000,3.0,11,0.2202,0
28,5,1,2,2,0.2,2.0,7,18.3,2241000,3.7,11,0.0489,1
28,14,7,4,6,0.5,0.5714,5,14.09,1415000,4.0,11,0.104,0
28,11,8,7,4,0.7273,0.875,6,6.39,0,4.8,11,0.0917,0
28,5,2,1,0,0.4,0.5,2,3.26,547000,4.0,11,0.0275,0
28,7,3,4,1,0.4286,1.3333,1,19.11,0,4.6,11,0.0459,0
28,11,7,4,4,0.6364,0.5714,5,5.19,1106000,3.3,11,0.0826,0
28,30,22,12,19,0.7333,0.5455,3,1.33,16470000,3.3,11,0.2599,0
28,7,2,2,0,0.2857,1.0,5,20.05,129000,4.0,11,0.0367,0
28,6,4,1,4,0.6667,0.25,1,10.99,862000,4.0,11,0.055,0
18,15,6,3,2,0.4,0.5,5,6.22,2530000,3.8,5,0.1675,1
18,15,5,3,5,0.3333,0.6,1,17.54,230000,4.0,5,0.1571,0
18,16,13,6,8,0.8125,0.4615,8,10.87,1946000,2.8,5,0.2565,1
18,2,1,0,5,0.5,0.0,1,19.98,2758000,5.0,5,0.0524,0
18,27,10,5,18,0.3704,0.5,14,0.63,2591000,2.1,5,0.3665,1
61,10,5,5,7,0.5,1.0,2,3.5,1754000,4.9,3,0.3373,0
61,8,4,2,0,0.5,0.5,4,3.44,52616000,4.0,3,0.1928,0
61,15,11,7,6,0.7333,0.6364,4,11.5,0,4.0,3,0.4699,0
35,10,7,4,1,0.7,0.5714,3,4.35,652000,4.7,4,0.2477,1
35,4,3,3,9,0.75,1.0,1,13.86,681000,4.0,4,0.1927,0
35,15,11,10,8,0.7333,0.9091,14,11.92,4334000,4.2,4,0.4312,0
35,5,2,1,2,0.4,0.5,5,24.83,182000,4.0,4,0.1284,0
62,13,9,6,7,0.6923,0.6667,3,11.47,475000,4.0,10,0.1003,0
62,33,23,9,17,0.697,0.3913,8,11.46,295000,4.0,10,0.252,1
62,2,1,3,1,0.5,3.0,2,17.15,1463000,4.0,10,0.0217,0
62,22,15,7,4,0.6818,0.4667,7,15.47,8115000,3.2,10,0.1572,1
62,5,2,0,3,0.4,0.0,2,3.95,4283000,3.2,10,0.0325,0
62,3,1,2,2,0.3333,2.0,4,22.54,488000,4.0,10,0.0244,0
62,4,1,1,6,0.25,1.0,4,10.82,3486000,4.1,10,0.0407,0
62,24,13,6,11,0.5417,0.4615,8,5.64,49000,3.0,10,0.1707,1
62,0,0,2,4,0.0,0.0,2,7.44,298000,3.9,10,0.019,0
62,21,16,6,19,0.7619,0.375,14,5.41,770000,4.0,10,0.1816,1
57,21,8,7,9,0.381,0.875,9,4.22,47154000,3.9,7,0.2478,1
57,8,5,4,8,0.625,0.8,3,30.85,815000,4.1,7,0.1174,0
57,14,8,6,8,0.5714,0.75,8,12.5,467000,2.7,7,0.1826,1
57,5,2,2,0,0.4,1.0,4,3.04,914000,4.1,7,0.0435,0
57,17,7,2,2,0.4118,0.2857,6,7.72,107000,3.2,7,0.1304,0
57,10,5,3,2,0.5,0.6,6,14.45,561000,3.7,7,0.1174,1
57,17,7,1,8,0.4118,0.1429,11,6.26,3630000,4.0,7,0.1609,0
56,22,11,6,13,0.5,0.5455,10,9.76,1020000,4.0,9,0.1388,1
56,17,14,7,7,0.8235,0.5,3,16.19,5070000,4.7,9,0.122,1
56,24,20,9,11,0.8333,0.45,10,31.25,403000,4.4,9,0.1603,0
56,10,4,5,7,0.4,1.25,4,13.23,2316000,4.6,9,0.0718,0
56,6,5,1,3,0.8333,0.2,2,12.68,364000,4.4,9,0.0431,0
56,21,9,6,6,0.4286,0.6667,8,4.0,559000,4.7,9,0.1172,1
56,5,4,2,3,0.8,0.5,2,0.99,0,3.8,9,0.0335,0
56,44,16,8,12,0.3636,0.5,13,8.42,299000,4.9,9,0.2201,1
56,16,13,2,2,0.8125,0.1538,4,5.29,385000,4.5,9,0.0933,1
39,13,6,4,5,0.4615,0.6667,6,8.4,2948000,4.6,7,0.1259,1
39,17,10,7,5,0.5882,0.7,2,7.41,2288000,4.4,7,0.1704,1
39,13,10,9,5,0.7692,0.9,1,12.53,111000,4.6,7,0.163,1
39,8,3,3,7,0.375,1.0,5,15.23,551000,2.7,7,0.0889,0
39,12,4,2,7,0.3333,0.5,4,10.09,21594000,3.7,7,0.1185,1
39,3,2,3,1,0.6667,1.5,2,17.94,8492000,3.2,7,0.0444,0
39,37,14,9,16,0.3784,0.6429,3,9.16,8966000,4.7,7,0.2889,0
27,4,1,1,2,0.25,1.0,4,10.25,626000,4.4,1,1.0,0
28,21,10,3,14,0.4762,0.3,13,1.64,171000,4.0,15,0.1353,0
28,13,10,6,2,0.7692,0.6,1,16.47,4581000,3.2,15,0.0981,1
28,6,4,2,0,0.6667,0.5,4,0.79,0,4.2,15,0.0318,0
28,6,3,3,7,0.5,1.0,1,21.57,5068000,4.0,15,0.061,0
28,36,26,7,20,0.7222,0.2692,8,5.32,30000,4.0,15,0.2599,1
28,16,6,5,6,0.375,0.8333,4,22.22,250000,4.4,15,0.0981,0
28,6,2,0,3,0.3333,0.0,3,13.3,0,4.7,15,0.0292,0
28,4,1,2,3,0.25,2.0,4,20.12,454000,4.0,15,0.0345,0
28,7,3,4,1,0.4286,1.3333,8,10.25,5253000,4.5,15,0.0451,0
28,0,0,3,1,0.0,0.0,4,14.96,0,4.0,15,0.0106,0
28,7,5,3,1,0.7143,0.6,4,14.71,951000,4.1,15,0.0504,0
28,0,0,2,0,0.0,0.0,5,5.49,21571000,4.2,15,0.0106,0
28,1,0,2,4,0.0,0.0,3,14.03,5640000,2.6,15,0.0212,0
28,5,4,2,7,0.8,0.5,6,13.52,0,4.7,15,0.0477,0
28,10,4,2,3,0.4,0.5,7,8.9,3737000,4.0,15,0.0663,1
63,3,1,2,5,0.3333,2.0,5,5.1,15640000,4.0,9,0.034,0
63,38,28,8,11,0.7368,0.2857,9,8.98,2367000,3.3,9,0.233,1
63,14,11,5,5,0.7857,0.4545,4,2.42,3463000,2.7,9,0.0874,0
63,18,12,6,4,0.6667,0.5,7,13.79,3696000,4.7,9,0.0995,0
63,15,11,4,9,0.7333,0.3636,2,9.51,232000,4.0,9,0.1044,0
63,6,4,3,3,0.6667,0.75,7,15.47,2808000,4.0,9,0.0534,1
63,27,14,5,5,0.5185,0.3571,9,11.61,4993000,4.0,9,0.1432,1
63,41,14,11,4,0.3415,0.7857,10,7.72,383000,4.0,9,0.1917,1
63,8,5,1,2,0.625,0.2,8,24.06,129000,4.4,9,0.0534,1
21,18,13,3,4,0.7222,0.2308,2,14.83,987000,3.3,12,0.0865,0
21,0,0,3,1,0.0,0.0,5,5.06,4352000,4.0,12,0.0127,0
21,2,1,3,2,0.5,3.0,3,24.61,628000,3.9,12,0.0211,0
21,15,12,8,12,0.8,0.6667,10,13.62,3765000,2.5,12,0.1245,1
21,1,0,0,5,0.0,0.0,5,13.26,201000,3.7,12,0.019,0
21,30,24,16,16,0.8,0.6667,13,18.52,1891000,4.1,12,0.1962,1
21,14,6,4,2,0.4286,0.6667,5,15.35,0,4.0,12,0.0549,0
21,19,15,6,6,0.7895,0.4,11,5.23,108000,3.6,12,0.1203,1
21,36,24,12,9,0.6667,0.5,13,7.26,1227000,5.0,12,0.1793,0
21,10,3,1,9,0.3,0.3333,5,24.35,2811000,3.6,12,0.057,0
21,3,1,0,0,0.3333,0.0,1,5.29,73000,2.4,12,0.0105,0
21,20,9,3,15,0.45,0.3333,12,7.71,1599000,4.0,12,0.1181,1
54,11,8,5,7,0.7273,0.625,3,6.5,41000,4.3,4,0.2303,1
54,17,13,7,7,0.7647,0.5385,1,8.92,0,4.2,4,0.2667,0
54,25,8,4,8,0.32,0.5,12,16.05,387000,4.9,4,0.297,0
54,16,10,4,2,0.625,0.4,1,6.17,1662000,4.5,4,0.2061,0
22,14,7,6,8,0.5,0.8571,1,5.0,22276000,4.3,4,0.163,0
22,26,21,8,16,0.8077,0.381,11,12.4,1758000,2.1,4,0.3216,0
22,30,15,4,9,0.5,0.2667,5,21.37,916000,4.0,4,0.2775,1
22,21,13,6,5,0.619,0.4615,11,24.93,2252000,4.0,4,0.2379,1
28,5,3,2,3,0.6,0.6667,1,34.81,2741000,4.3,7,0.125,0
28,12,4,3,1,0.3333,0.75,3,6.51,16627000,3.1,7,0.1917,0
28,4,3,0,3,0.75,0.0,5,7.21,4317000,2.9,7,0.125,1
28,0,0,3,0,0.0,0.0,3,16.6,0,4.0,7,0.025,0
28,4,2,0,5,0.5,0.0,1,12.46,0,3.1,7,0.0917,0
28,17,11,8,2,0.6471,0.7273,8,4.0,61378000,4.9,7,0.325,0
28,6,2,3,1,0.3333,1.5,1,8.94,2658000,4.6,7,0.1167,0
43,1,0,2,3,0.0,0.0,5,14.54,2886000,4.0,1,1.0,0
62,31,25,13,7,0.8065,0.52,12,3.24,17626000,4.0,8,0.2627,1
62,3,1,0,0,0.3333,0.0,3,6.05,352000,4.0,8,0.0158,0
62,4,2,3,5,0.5,1.5,4,17.86,172000,3.8,8,0.0665,1
62,18,12,8,6,0.6667,0.6667,7,18.83,1801000,4.6,8,0.1582,1
62,4,1,2,1,0.25,2.0,5,8.17,4802000,3.7,8,0.0475,1
62,40,21,10,12,0.525,0.4762,7,6.68,7144000,4.7,8,0.3006,1
62,7,4,1,4,0.5714,0.25,4,2.21,1088000,3.2,8,0.0538,0
62,9,7,5,4,0.7778,0.7143,2,10.01,93000,4.0,8,0.0949,1
27,16,9,7,7,0.5625,0.7778,1,8.82,62000,4.9,7,0.2028,0
27,6,2,3,4,0.3333,1.5,1,16.01,0,3.4,7,0.0708,0
27,28,16,8,15,0.5714,0.5,4,9.14,2127000,4.0,7,0.3726,1
27,4,1,3,5,0.25,3.0,1,17.99,0,3.4,7,0.0613,0
27,8,6,2,5,0.75,0.3333,2,13.77,1713000,3.2,7,0.1038,0
27,6,4,4,5,0.6667,1.0,5,42.77,634000,3.4,7,0.1226,1
27,8,3,2,0,0.375,0.6667,1,14.11,371000,4.4,7,0.066,0
61,15,10,4,19,0.6667,0.4,8,6.05,227000,4.0,5,0.4098,0
61,8,4,3,2,0.5,0.75,4,12.86,0,4.7,5,0.1393,0
61,3,2,1,3,0.6667,0.5,2,7.89,557000,3.2,5,0.0902,0
61,6,2,3,1,0.3333,1.5,2,15.13,730000,3.8,5,0.1066,0
61,13,5,3,4,0.3846,0.6,5,6.33,23118000,2.9,5,0.2541,1
21,15,12,5,16,0.8,0.4167,8,8.87,1838000,4.0,13,0.0852,0
21,1,0,2,3,0.0,0.0,2,1.76,1228000,3.7,13,0.0115,0
21,18,12,3,9,0.6667,0.25,5,5.33,604000,4.0,13,0.0721,0
21,6,2,3,0,0.3333,1.5,2,42.04,0,4.0,13,0.018,0
21,36,25,11,6,0.6944,0.44,8,3.97,10047000,3.5,13,0.1459,1
21,3,2,1,1,0.6667,0.5,2,14.88,0,3.7,13,0.0115,0
21,36,28,10,20,0.7778,0.3571,12,26.74,321000,4.5,13,0.1623,1
21,19,13,7,4,0.6842,0.5385,7,15.51,732000,4.8,13,0.077,0
21,19,12,5,8,0.6316,0.4167,6,12.84,3177000,4.8,13,0.0803,1
21,16,7,7,18,0.4375,1.0,6,0.79,83000,3.3,13,0.0918,1
21,10,8,7,9,0.8,0.875,3,5.41,12836000,4.4,13,0.0639,1
21,44,19,6,15,0.4318,0.3158,12,8.67,5809000,4.0,13,0.1492,1
21,6,4,2,5,0.6667,0.5,1,11.6,2394000,4.4,13,0.0311,0
53,7,5,4,5,0.7143,0.8,6,17.08,1234000,4.4,7,0.0969,0
53,1,0,3,4,0.0,0.0,2,9.03,402000,4.0,7,0.0485,0
53,2,1,3,3,0.5,3.0,3,17.73,0,4.6,7,0.0396,0
53,7,3,3,6,0.4286,1.0,8,1.38,65000,2.4,7,0.1145,1
53,17,8,2,6,0.4706,0.25,6,1.51,722000,4.4,7,0.1498,0
53,35,27,9,20,0.7714,0.3333,5,14.99,4233000,4.4,7,0.4141,0
53,12,7,4,1,0.5833,0.5714,7,5.45,9440000,4.6,7,0.1366,1
35,5,2,0,2,0.4,0.0,5,23.4,348000,4.8,2,0.2558,0
35,12,7,5,3,0.5833,0.7143,5,16.81,4522000,4.7,2,0.7442,1
52,4,1,0,3,0.25,0.0,2,15.78,0,4.1,9,0.024,0
52,7,3,3,3,0.4286,1.0,5,6.67,629000,3.6,9,0.0571,0
52,40,25,16,19,0.625,0.64,11,6.35,1609000,4.0,9,0.3123,0
52,13,6,5,2,0.4615,0.8333,1,11.17,3193000,4.4,9,0.0961,1
52,6,4,2,3,0.6667,0.5,1,29.39,615000,4.7,9,0.048,0
52,6,2,1,0,0.3333,0.5,2,14.62,0,3.8,9,0.027,0
52,0,0,1,4,0.0,0.0,5,11.45,2188000,4.0,9,0.024,0
52,38,24,14,4,0.6316,0.5833,8,8.61,318000,4.3,9,0.2643,1
52,18,11,5,5,0.6111,0.4545,6,12.41,2305000,4.1,9,0.1471,1
45,14,7,5,13,0.5,0.7143,13,11.3,1870000,3.8,8,0.1931,1
45,8,3,3,4,0.375,1.0,4,20.07,0,4.0,8,0.0695,0
45,8,5,5,4,0.625,1.0,3,15.41,0,4.0,8,0.0849,0
45,3,2,1,1,0.6667,0.5,3,3.04,108000,4.2,8,0.0347,0
45,7,4,2,2,0.5714,0.5,5,18.48,3175000,4.0,8,0.0695,0
45,8,4,3,3,0.5,0.75,4,21.87,414000,4.0,8,0.0772,0
45,32,27,10,13,0.8438,0.3704,11,7.4,47805000,3.8,8,0.3514,1
45,12,5,2,5,0.4167,0.4,6,23.89,530000,4.0,8,0.1197,1
25,37,14,6,7,0.3784,0.4286,10,16.96,2137000,4.6,11,0.1631,1
25,4,2,0,6,0.5,0.0,1,18.09,5782000,4.7,11,0.0402,1
25,44,27,8,17,0.6136,0.2963,13,18.39,1712000,4.0,11,0.2364,0
25,14,11,3,16,0.7857,0.2727,9,8.03,11304000,4.0,11,0.1111,0
25,5,3,2,3,0.6,0.6667,3,17.01,180000,3.6,11,0.0331,0
25,14,11,6,8,0.7857,0.5455,1,28.04,145000,3.9,11,0.0969,0
25,3,1,2,4,0.3333,2.0,5,11.73,2926000,4.1,11,0.0307,0
25,17,9,4,4,0.5294,0.4444,2,2.73,83000,4.4,11,0.0946,1
25,18,11,4,1,0.6111,0.3636,1,17.15,2403000,2.3,11,0.0827,0
25,15,7,7,8,0.4667,1.0,2,10.01,0,4.8,11,0.0875,0
25,4,3,3,0,0.75,1.0,3,13.37,0,3.5,11,0.0236,0
18,8,5,1,1,0.625,0.2,5,11.69,635000,3.9,11,0.0616,0
18,17,7,3,3,0.4118,0.4286,6,7.5,0,3.9,11,0.1027,0
18,2,1,3,0,0.5,3.0,4,21.51,2414000,4.0,11,0.024,0
18,8,6,4,2,0.75,0.6667,4,4.11,59561000,4.6,11,0.0788,0
18,1,0,0,3,0.0,0.0,1,6.23,1910000,4.1,11,0.0205,0
18,9,4,3,9,0.4444,0.75,7,0.1,7589000,4.6,11,0.1062,1
18,37,16,7,10,0.4324,0.4375,12,6.4,47000,4.0,11,0.274,1
18,7,5,3,4,0.7143,0.6,2,22.94,0,3.5,11,0.0651,0
18,8,6,4,4,0.75,0.6667,3,12.08,1720000,2.8,11,0.0856,0
18,6,4,3,7,0.6667,0.75,7,21.32,232000,4.3,11,0.089,1
18,13,5,5,1,0.3846,1.0,5,11.68,158000,4.1,11,0.0925,0
18,1,0,3,3,0.0,0.0,5,11.84,485000,4.1,1,1.0,0
23,3,1,1,1,0.3333,1.0,3,5.32,10702000,4.0,8,0.0486,0
23,6,2,3,5,0.3333,1.5,5,15.26,0,3.4,8,0.1111,0
23,18,8,7,4,0.4444,0.875,3,28.14,274000,4.0,8,0.2917,1
23,10,4,4,8,0.4,1.0,1,22.66,0,4.0,8,0.1806,0
23,2,1,3,1,0.5,3.0,2,9.88,0,4.0,8,0.0486,0
23,3,1,2,4,0.3333,2.0,4,11.65,0,4.0,8,0.0694,0
23,8,3,3,5,0.375,1.0,8,9.21,263000,4.0,8,0.1667,1
23,6,2,1,3,0.3333,0.5,5,5.98,0,3.4,8,0.0833,0
22,6,3,3,4,0.5,1.0,5,9.66,0,3.7,9,0.0473,0
22,12,8,5,3,0.6667,0.625,8,4.02,597000,4.8,9,0.0947,0
22,17,6,3,1,0.3529,0.5,2,7.4,451000,2.7,9,0.0828,0
22,43,31,18,11,0.7209,0.5806,6,27.46,2366000,4.0,9,0.3254,1
22,1,0,1,2,0.0,0.0,4,12.39,236000,3.6,9,0.0207,0
22,0,0,1,4,0.0,0.0,4,19.81,1218000,4.0,9,0.0237,0
22,3,1,2,3,0.3333,2.0,2,26.02,0,4.0,9,0.0266,0
22,8,2,3,5,0.25,1.5,1,4.31,13651000,4.2,9,0.0562,0
22,43,32,19,12,0.7442,0.5938,10,1.25,31392000,4.5,9,0.3225,0
21,16,7,3,7,0.4375,0.4286,3,23.6,3489000,4.2,3,0.6607,0
21,5,1,0,4,0.2,0.0,5,2.17,0,3.7,3,0.1786,0
21,2,1,3,0,0.5,3.0,2,12.59,391000,3.4,3,0.1607,0
27,13,8,5,9,0.6154,0.625,4,2.98,188000,4.2,10,0.1127,1
27,4,3,2,6,0.75,0.6667,4,10.18,2768000,4.2,10,0.0535,0
27,2,1,0,2,0.5,0.0,2,10.83,498000,4.0,10,0.0169,0
27,27,14,6,14,0.5185,0.4286,14,4.07,7032000,4.0,10,0.1915,1
27,44,16,7,10,0.3636,0.4375,14,25.86,7370000,4.0,10,0.2451,1
27,10,5,5,6,0.5,1.0,8,6.15,315000,3.4,10,0.093,1
27,9,3,2,3,0.3333,0.6667,3,3.62,7700000,3.2,10,0.0563,0
27,9,6,4,9,0.6667,0.6667,1,17.19,0,4.0,10,0.0789,0
27,18,7,3,5,0.3889,0.4286,3,9.59,374000,4.0,10,0.1099,1
27,6,3,3,2,0.5,1.0,5,11.1,2637000,3.9,10,0.0423,0
27,5,2,2,4,0.4,1.0,5,7.66,1283000,4.0,4,0.2542,0
27,8,5,3,2,0.625,0.6,2,12.36,3004000,4.0,4,0.322,0
27,8,6,3,2,0.75,0.5,2,11.39,1081000,4.2,4,0.3559,0
27,0,0,3,0,0.0,0.0,4,20.63,2239000,2.7,4,0.0678,0
34,40,29,9,15,0.725,0.3103,7,11.4,32000,2.9,8,0.3322,1
34,4,2,3,9,0.5,1.5,3,8.46,2120000,3.9,8,0.0789,1
34,9,4,2,6,0.4444,0.5,6,7.16,5601000,4.9,8,0.0855,1
34,8,6,6,5,0.75,1.0,1,13.61,1312000,3.7,8,0.0855,0
34,2,0,1,5,0.0,0.0,3,21.15,0,3.5,8,0.0263,0
34,31,21,6,7,0.6774,0.2857,14,24.79,530000,4.7,8,0.2467,1
34,9,3,2,4,0.3333,0.6667,6,4.49,221000,4.6,8,0.0625,0
34,8,5,3,5,0.625,0.6,3,2.76,70000,3.6,8,0.0822,0
49,0,0,3,0,0.0,0.0,5,12.08,825000,4.0,7,0.0204,0
49,26,19,11,12,0.7308,0.5789,8,6.09,2017000,4.8,7,0.4031,1
49,15,8,2,3,0.5333,0.25,1,3.0,22427000,4.3,7,0.1633,0
49,9,4,1,8,0.4444,0.25,4,18.26,634000,4.0,7,0.1224,0
49,6,2,3,4,0.3333,1.5,2,29.06,534000,4.0,7,0.0816,0
49,8,3,1,5,0.375,0.3333,2,18.94,0,3.8,7,0.0867,0
49,7,5,3,8,0.7143,0.6,8,8.02,63000,4.1,7,0.1224,0
24,41,19,9,5,0.4634,0.4737,3,10.73,295000,3.1,1,1.0,1
33,35,17,6,9,0.4857,0.3529,9,6.07,510000,4.1,3,0.7549,1
33,7,4,2,2,0.5714,0.5,5,2.27,22423000,4.8,3,0.1667,0
33,2,1,3,1,0.5,3.0,4,14.92,1226000,4.2,3,0.0784,0
31,1,0,2,5,0.0,0.0,1,11.57,0,3.9,7,0.0485,0
31,5,3,1,3,0.6,0.3333,6,4.65,870000,4.0,7,0.0788,0
31,12,7,4,8,0.5833,0.5714,2,14.64,2023000,2.1,7,0.2303,1
31,4,2,1,4,0.5,0.5,2,15.9,1779000,4.0,7,0.0788,0
31,12,7,4,6,0.5833,0.5714,7,18.3,2634000,3.2,7,0.2121,1
31,7,5,4,5,0.7143,0.8,2,8.06,330000,4.2,7,0.1455,0
31,13,9,3,3,0.6923,0.3333,6,18.78,661000,4.3,7,0.2061,1
25,17,9,5,9,0.5294,0.5556,8,15.08,309000,4.0,2,0.5222,1
25,16,6,5,9,0.375,0.8333,11,12.66,199000,4.6,2,0.4778,1
33,6,2,1,4,0.3333,0.5,5,19.53,670000,4.0,8,0.0534,0
33,5,3,1,4,0.6,0.3333,5,10.65,102000,4.7,8,0.0534,0
33,43,34,8,4,0.7907,0.2353,14,0.42,5630000,4.0,8,0.3274,0
33,17,10,4,4,0.5882,0.4,7,10.11,1306000,3.1,8,0.1423,1
33,12,6,5,9,0.5,0.8333,5,11.85,167000,4.8,8,0.121,0
33,2,1,1,3,0.5,1.0,5,16.36,0,2.3,8,0.0249,0
33,6,4,3,2,0.6667,0.75,2,41.51,1565000,4.7,8,0.0641,0
33,21,14,5,9,0.6667,0.3571,11,4.11,83000,4.3,8,0.2135,1
28,11,8,4,4,0.7273,0.5,5,16.87,615000,4.0,11,0.0791,1
28,6,2,1,3,0.3333,0.5,4,7.49,159000,4.3,11,0.036,0
28,25,12,8,8,0.48,0.6667,12,21.29,157000,2.8,11,0.1487,1
28,14,9,4,7,0.6429,0.4444,3,1.94,666000,4.6,11,0.0863,0
28,11,6,3,8,0.5455,0.5,6,1.7,8344000,4.0,11,0.0791,1
28,7,5,4,2,0.7143,0.8,4,7.59,0,4.2,11,0.0432,0
28,18,14,7,1,0.7778,0.5,4,11.72,5592000,4.2,11,0.1055,0
28,5,1,2,0,0.2,2.0,5,10.42,7856000,4.8,11,0.0264,0
28,8,4,3,1,0.5,0.75,2,17.32,660000,4.1,11,0.0408,0
28,37,27,17,19,0.7297,0.6296,8,15.83,466000,4.0,11,0.2638,1
28,15,10,5,2,0.6667,0.5,3,13.31,1852000,2.6,11,0.0911,1
21,4,2,0,4,0.5,0.0,1,17.97,281000,4.1,13,0.029,0
21,5,2,2,4,0.4,1.0,3,5.04,22656000,4.7,13,0.0357,0
21,23,8,6,7,0.3478,0.75,7,6.27,1928000,3.1,13,0.125,1
21,9,3,3,3,0.3333,1.0,1,10.7,1410000,4.0,13,0.0469,0
21,10,5,3,8,0.5,0.6,3,14.59,452000,4.2,13,0.0714,1
21,33,19,10,18,0.5758,0.5263,10,13.96,389000,2.6,13,0.1942,1
21,20,16,7,13,0.8,0.4375,8,3.75,368000,3.6,13,0.1451,1
21,17,6,3,8,0.3529,0.5,1,8.42,788000,2.9,13,0.0915,1
21,16,12,7,6,0.75,0.5833,1,15.13,425000,4.5,13,0.1027,1
21,0,0,0,0,0.0,0.0,4,9.33,0,4.0,13,0.0,0
21,18,15,8,2,0.8333,0.5333,7,22.69,553000,4.6,13,0.1027,0
21,4,2,3,6,0.5,1.5,4,21.51,970000,3.9,13,0.0379,0
21,3,1,3,0,0.3333,3.0,4,15.83,3219000,3.0,13,0.0179,0
27,4,2,3,0,0.5,1.5,2,9.41,114000,4.0,6,0.0591,0
27,16,7,4,4,0.4375,0.5714,8,20.1,849000,4.0,6,0.2043,1
27,34,16,5,14,0.4706,0.3125,9,9.21,414000,4.0,6,0.3871,0
27,5,2,3,1,0.4,1.5,6,5.11,1727000,4.0,6,0.0806,0
27,4,2,3,4,0.5,1.5,3,10.45,1213000,4.0,6,0.0806,0
27,13,10,5,3,0.7692,0.5,8,23.06,957000,4.2,6,0.1882,0
54,18,6,3,9,0.3333,0.5,6,1.38,24053000,2.1,5,0.1841,0
54,13,4,4,5,0.3077,1.0,6,20.42,7692000,3.1,5,0.1642,1
54,22,11,6,6,0.5,0.5455,8,13.27,444000,4.0,5,0.2786,1
54,17,13,9,1,0.7647,0.6923,2,19.58,3443000,3.9,5,0.2289,1
54,11,5,4,3,0.4545,0.8,7,7.81,318000,4.0,5,0.1443,1
35,1,0,3,1,0.0,0.0,4,8.59,17260000,2.8,5,0.0551,0
35,8,3,1,7,0.375,0.3333,1,9.63,6489000,4.2,5,0.1732,0
35,22,12,4,16,0.5455,0.3333,4,8.85,288000,4.4,5,0.4961,1
35,5,3,2,1,0.6,0.6667,3,8.3,943000,3.3,5,0.1024,0
35,7,5,4,4,0.7143,0.8,1,3.1,1631000,4.0,5,0.1732,0
58,14,6,1,17,0.4286,0.1667,9,3.2,511000,4.0,2,0.5055,1
58,18,11,6,5,0.6111,0.5455,5,9.77,17375000,4.0,2,0.4945,1
21,5,3,3,5,0.6,1.0,2,8.73,9997000,3.5,4,0.2069,0
21,5,3,3,7,0.6,1.0,3,12.06,3639000,4.4,4,0.2529,0
21,5,4,3,3,0.8,0.75,2,7.0,51250000,3.9,4,0.1839,0
21,13,8,4,6,0.6154,0.5,2,5.01,0,4.0,4,0.3563,0
30,6,2,4,5,0.3333,2.0,4,1.61,66000,3.7,9,0.0612,0
30,15,10,7,2,0.6667,0.7,7,11.01,2045000,3.3,9,0.1259,0
30,0,0,3,4,0.0,0.0,5,5.53,558000,4.0,9,0.0306,0
